weight,dob,height,player,link,team,position,color
103,24-06-1988,182,Chris Alcock,http://www.foxsports.com.au/rugby/player?id=3934&name=chris-alcock&team=50017,westernforce,Flanker,#d17d61
115,28-09-1990,204,Phoenix Battye,http://www.foxsports.com.au/rugby/player?id=4710&name=phoenix-battye&team=50017,westernforce,Flanker,#e0978c
117,28-09-1990,193,Lopeti Timani,http://www.foxsports.com.au/rugby/player?id=8074&name=lopeti-timani&team=50004,waratahs,Flanker
120,19-09-1986,203,Sitaleki Timani,http://www.foxsports.com.au/rugby/player?id=4713&name=sitaleki-timani&team=50004,waratahs,Lock
113,17-10-1986,180,John Ulugia,http://www.foxsports.com.au/rugby/player?id=1213&name=john-ulugia&team=50004,waratahs,Hooker
111,06-03-1986,194,Liam Winton,http://www.foxsports.com.au/rugby/player?id=8641&name=liam-winton&team=50004,waratahs,Lock
98,27-03-1984,182,Adam Ashley-Cooper,http://www.foxsports.com.au/rugby/player?id=918&name=adam-ashley-cooper&team=50004,waratahs,Centre,#e29574
87,28-05-1986,183,Berrick Barnes,http://www.foxsports.com.au/rugby/player?id=971&name=berrick-barnes&team=50004,waratahs,Fly Half
98,06-01-1989,192,Peter Betham,http://www.foxsports.com.au/rugby/player?id=2869&name=peter-betham&team=50004,waratahs,Fullback,#d0764d
98,25-02-1983,189,Tom Carter,http://www.foxsports.com.au/rugby/player?id=963&name=tom-carter&team=50004,waratahs,Centre
98,14-11-1988,193,Cam Crawford,http://www.foxsports.com.au/rugby/player?id=7885&name=cam-crawford&team=50004,waratahs,Fullback,#e1957d
101,03-04-1989,193,Israel Folau,http://www.foxsports.com.au/rugby/player?id=8435&name=israel-folau&team=50004,waratahs,Outside Back,#cc744f
90,08-09-1989,182,Bernard Foley,http://www.foxsports.com.au/rugby/player?id=4929&name=bernard-foley&team=50004,waratahs,Fly Half,#cb7f6a
92,19-06-1988,182,Grayson Hart,http://www.foxsports.com.au/rugby/player?id=3557&name=grayson-hart&team=50004,waratahs,Scrum Half
96,03-01-1992,183,Terrence Hepetema,http://www.foxsports.com.au/rugby/player?id=8639&name=terrence-hepetema&team=50004,waratahs,Back
90,27-05-1989,183,Michael Hodge,http://www.foxsports.com.au/rugby/player?id=8436&name=michael-hodge&team=50004,waratahs,Wing,#db886f
90,15-08-1989,186,Rob Horne,http://www.foxsports.com.au/rugby/player?id=3085&name=rob-horne&team=50004,waratahs,Centre,#d8856a
90,19-06-1991,190,Tom Kingston,http://www.foxsports.com.au/rugby/player?id=4733&name=tom-kingston&team=50004,waratahs,Wing,#b16a57
86,21-02-1991,176,Sam Lane,http://www.foxsports.com.au/rugby/player?id=8091&name=sam-lane&team=50004,waratahs,Centre
78,29-01-1992,174,Matt Lucas,http://www.foxsports.com.au/rugby/player?id=8438&name=matt-lucas&team=50004,waratahs,Scrum Half,#e19580
86,19-09-1985,174,Brendan McKibbin,http://www.foxsports.com.au/rugby/player?id=3569&name=brendan-mckibbin&team=50004,waratahs,Scrum Half,#da8971
95,26-03-1984,182,Drew Mitchell,http://www.foxsports.com.au/rugby/player?id=1367&name=drew-mitchell&team=50004,waratahs,Wing
94,11-05-1987,189,Lachie Turner,http://www.foxsports.com.au/rugby/player?id=1419&name=lachie-turner&team=50004,waratahs,Wing,#e0aa97
89,13-01-1991,191,Ben Volavola,http://www.foxsports.com.au/rugby/player?id=8439&name=ben-volavola&team=50004,waratahs,Fly Half,#b76743
110,23-09-1988,191,Don Armand,http://www.foxsports.com.au/rugby/player?id=8100&name=don-armand&team=50006,stormers,Flanker
120,05-12-1983,208,Andries Bekker,http://www.foxsports.com.au/rugby/player?id=1157&name=andries-bekker&team=50006,stormers,Lock
104,21-08-1989,183,Martin Bezuidenhout,http://www.foxsports.com.au/rugby/player?id=4703&name=martin-bezuidenhout&team=50006,stormers,Hooker,#ae7868
114,13-04-1983,193,Schalk Burger,http://www.foxsports.com.au/rugby/player?id=917&name=schalk-burger&team=50006,stormers,Flanker,#df8e7e
102,04-04-1991,184,Nizaam Carr,http://www.foxsports.com.au/rugby/player?id=8058&name=nizaam-carr&team=50006,stormers,Flanker,#c57957
110,03-03-1987,185,Patrick Cilliers,http://www.foxsports.com.au/rugby/player?id=1485&name=patrick-cilliers&team=50006,stormers,Prop
110,04-04-1984,200,Marius Coetzer,http://www.foxsports.com.au/rugby/player?id=8078&name=marius-coetzer&team=50006,stormers,Lock
114,20-12-1989,193,Rynhardt Elstadt,http://www.foxsports.com.au/rugby/player?id=4697&name=rynhardt-elstadt&team=50006,stormers,Lock,#d1826a
118,29-10-1991,204,Eben Etzebeth,http://www.foxsports.com.au/rugby/player?id=8060&name=eben-etzebeth&team=50006,stormers,Lock
100,25-09-1986,178,Deon Fourie,http://www.foxsports.com.au/rugby/player?id=3082&name=deon-fourie&team=50006,stormers,Hooker,#c57b5e
120,19-04-1983,188,Ross Geldenhuys,http://www.foxsports.com.au/rugby/player?id=3072&name=ross-geldenhuys&team=50006,lions,Prop
95,06-02-1992,199,Gerbrandt Grobler,http://www.foxsports.com.au/rugby/player?id=8490&name=gerbrandt-grobler&team=50006,stormers,Lock
117,22-02-1985,184,Brok Harris,http://www.foxsports.com.au/rugby/player?id=1468&name=brok-harris&team=50006,stormers,Prop,#dd8f7a
115,01-06-1985,183,Chris Heiberg,http://www.foxsports.com.au/rugby/player?id=8595&name=chris-heiberg&team=50006,stormers,Prop,#d47e5f
97,13-09-1985,183,Rohan Kitshoff,http://www.foxsports.com.au/rugby/player?id=6035&name=rohan-kitshoff&team=50006,stormers,Flanker
117,10-02-1992,184,Steven Kitshoff,http://www.foxsports.com.au/rugby/player?id=4747&name=steven-kitshoff&team=50006,stormers,Prop,#e29685
102,16-06-1991,187,Siyamthanda Kolisi,http://www.foxsports.com.au/rugby/player?id=4698&name=siyamthanda-kolisi&team=50006,stormers,Flanker
110,18-12-1981,182,Tiaan Liebenberg,http://www.foxsports.com.au/rugby/player?id=1022&name=tiaan-liebenberg&team=50006,stormers,Hooker,#d88575
122,14-03-1991,190,Frans Malherbe,http://www.foxsports.com.au/rugby/player?id=4720&name=frans-malherbe&team=50006,stormers,Prop,#d27c69
100,18-02-1991,174,Siyabonga Ntubeni,http://www.foxsports.com.au/rugby/player?id=4719&name=siyabonga-ntubeni&team=50006,stormers,Hooker
110,19-12-1987,197,Michael Rhodes,http://www.foxsports.com.au/rugby/player?id=3929&name=michael-rhodes&team=50006,stormers,Flanker,#cb7e60
112,16-02-1987,197,De Kock Steenkamp,http://www.foxsports.com.au/rugby/player?id=3978&name=de-kock-steenkamp&team=50006,stormers,Lock,#d78f78
116,03-07-1986,193,Duane Vermeulen,http://www.foxsports.com.au/rugby/player?id=1488&name=duane-vermeulen&team=50006,stormers,Number 8,#db8c70
80,06-10-1982,175,Gio Aplon,http://www.foxsports.com.au/rugby/player?id=1411&name=gio-aplon&team=50006,stormers,Fullback
84,29-01-1990,177,Kurt Coleman,http://www.foxsports.com.au/rugby/player?id=4743&name=kurt-coleman&team=50006,stormers,Fly Half
100,25-11-1991,189,Damian de Allende,http://www.foxsports.com.au/rugby/player?id=8479&name=damian-de-allende&team=50006,stormers,Centre
88,15-04-1988,177,Juan de Jongh,http://www.foxsports.com.au/rugby/player?id=3100&name=juan-de-jongh&team=50006,stormers,Centre
100,24-02-1981,191,Jean de Villiers,http://www.foxsports.com.au/rugby/player?id=1306&name=jean-de-villiers&team=50006,stormers,Centre
92,29-04-1991,185,JP du Plessis,http://www.foxsports.com.au/rugby/player?id=4680&name=jp-du-plessis&team=50006,stormers,Centre
82,22-05-1988,173,Dewaldt Duvenage,http://www.foxsports.com.au/rugby/player?id=3509&name=dewaldt-duvenage&team=50006,stormers,Scrum Half
93,15-08-1984,186,Peter Grant,http://www.foxsports.com.au/rugby/player?id=1008&name=peter-grant&team=50006,stormers,Fly Half
84,21-02-1990,173,Nic Groom,http://www.foxsports.com.au/rugby/player?id=4928&name=nic-groom&team=50006,stormers,Scrum Half
94,12-06-1983,179,Bryan Habana,http://www.foxsports.com.au/rugby/player?id=1311&name=bryan-habana&team=50006,stormers,Wing
88,01-08-1990,176,Elton Jantjies,http://www.foxsports.com.au/rugby/player?id=4141&name=elton-jantjies&team=50006,stormers,Fly Half
69,28-10-1993,170,Cheslin Kolbe,http://www.foxsports.com.au/rugby/player?id=8491&name=cheslin-kolbe&team=50006,stormers,Fullback
83,18-05-1984,177,Joe Pietersen,http://www.foxsports.com.au/rugby/player?id=1209&name=joe-pietersen&team=50006,stormers,Fullback
83,25-04-1990,185,Louis Schreuder,http://www.foxsports.com.au/rugby/player?id=4752&name=louis-schreuder&team=50006,stormers,Scrum Half
95,21-03-1991,187,Jaco Taute,http://www.foxsports.com.au/rugby/player?id=4033&name=jaco-taute&team=50006,stormers,Fullback
87,18-02-1990,178,Gary van Aswegen,http://www.foxsports.com.au/rugby/player?id=4718&name=gary-van-aswegen&team=50006,stormers,Fly Half
98,13-04-1989,190,Gerhard van den Heever,http://www.foxsports.com.au/rugby/player?id=3564&name=gerhard-van-den-heever&team=50006,stormers,Wing
112,12-10-1989,198,Daniel Adongo,http://www.foxsports.com.au/rugby/player?id=8042&name=daniel-adongo&team=50080,southernkings,Flanker
113,27-08-1991,199,Rynier Mark Bernardo,http://www.foxsports.com.au/rugby/player?id=8461&name=rynier-mark-bernardo&team=50080,southernkings,Lock
113,12-09-1989,199,David Bulbring,http://www.foxsports.com.au/rugby/player?id=4045&name=david-bulbring&team=50080,southernkings,Lock,#c68382
120,26-04-1986,191,Kevin Buys,http://www.foxsports.com.au/rugby/player?id=3972&name=kevin-buys&team=50080,southernkings,Prop
100,29-04-1994,191,Aidon Davis,http://www.foxsports.com.au/rugby/player?id=8670&name=aidon-davis&team=50080,southernkings,Back Row
113,08-04-1987,187,Charl du Plessis,http://www.foxsports.com.au/rugby/player?id=8668&name=charl-du-plessis&team=50080,southernkings,Prop
107,23-03-1991,190,Cornell du Preez,http://www.foxsports.com.au/rugby/player?id=8462&name=cornell-du-preez&team=50080,southernkings,Flanker
112,10-06-1985,194,Jacques Engelbrecht,http://www.foxsports.com.au/rugby/player?id=8464&name=jacques-engelbrecht&team=50080,southernkings,Flanker,#c07f79
125,17-12-1980,185,Jaco Engels,http://www.foxsports.com.au/rugby/player?id=993&name=jaco-engels&team=50080,southernkings,Prop
115,09-02-1984,188,Schalk Ferreira,http://www.foxsports.com.au/rugby/player?id=1412&name=schalk-ferreira&team=50080,southernkings,Prop
110,06-10-1981,181,Johannes Franklin,http://www.foxsports.com.au/rugby/player?id=3989&name=johannes-franklin&team=50080,southernkings,Hooker
120,19-04-1983,188,Ross Geldenhuys,http://www.foxsports.com.au/rugby/player?id=3072&name=ross-geldenhuys&team=50080,lions,Prop
119,31-10-1988,187,Grant Kemp,http://www.foxsports.com.au/rugby/player?id=8489&name=grant-kemp&team=50080,southernkings,Prop
103,07-07-1984,181,Virgile Lacombe,http://www.foxsports.com.au/rugby/player?id=8467&name=virgile-lacombe&team=50080,southernkings,Hooker
106,07-01-1987,195,Tomas Leonardi,http://www.foxsports.com.au/rugby/player?id=3861&name=tomas-leonardi&team=50080,southernkings,Flanker
106,24-07-1986,186,Bandise Maku,http://www.foxsports.com.au/rugby/player?id=3105&name=bandise-maku&team=50080,southernkings,Hooker,#784c46
110,29-07-1986,195,Thabo Mamojele,http://www.foxsports.com.au/rugby/player?id=8669&name=thabo-mamojele&team=50080,southernkings,Back Row
93,20-12-1987,174,Edgar Marutlulle,http://www.foxsports.com.au/rugby/player?id=4726&name=edgar-marutlulle&team=50080,southernkings,Hooker
101,07-02-1983,183,Mpho Mbiyozo,http://www.foxsports.com.au/rugby/player?id=8469&name=mpho-mbiyozo&team=50080,southernkings,Flanker
110,03-08-1980,194,Darron Nell,http://www.foxsports.com.au/rugby/player?id=1467&name=darron-nell&team=50080,southernkings,Number 8
108,28-05-1988,193,Devin Oosthuizen,http://www.foxsports.com.au/rugby/player?id=8470&name=devin-oosthuizen&team=50080,southernkings,Flanker
116,05-08-1984,198,Steven Sykes,http://www.foxsports.com.au/rugby/player?id=1464&name=steven-sykes&team=50080,southernkings,Lock
107,06-01-1989,188,Wimpie van der Walt,http://www.foxsports.com.au/rugby/player?id=8475&name=wimpie-van-der-walt&team=50080,southernkings,Flanker
100,26-10-1983,183,Luke Watson,http://www.foxsports.com.au/rugby/player?id=1191&name=luke-watson&team=50080,southernkings,Number 8
86,06-07-1989,179,Demetri Catrakilis,http://www.foxsports.com.au/rugby/player?id=8059&name=demetri-catrakilis&team=50080,southernkings,Fly Half
90,05-04-1984,183,Ronald Cooke,http://www.foxsports.com.au/rugby/player?id=1019&name=ronald-cooke&team=50080,southernkings,Centre
91,27-09-1992,182,Shane Gates,http://www.foxsports.com.au/rugby/player?id=8593&name=shane-gates&team=50080,southernkings,Fly Half
91,16-08-1989,176,Siyanda Grey,http://www.foxsports.com.au/rugby/player?id=8466&name=siyanda-grey&team=50080,southernkings,Centre
90,18-05-1987,177,Johan Herbst,http://www.foxsports.com.au/rugby/player?id=8480&name=johan-herbst&team=50080,southernkings,Scrum Half
92,22-11-1983,181,Michael Killian,http://www.foxsports.com.au/rugby/player?id=3498&name=michael-killian&team=50080,southernkings,Wing
90,16-03-1989,185,SP Marais,http://www.foxsports.com.au/rugby/player?id=8468&name=sp-marais&team=50080,southernkings,Fullback
105,27-04-1986,190,Waylon Murray,http://www.foxsports.com.au/rugby/player?id=1010&name=waylon-murray&team=50080,southernkings,Centre,#d28f77
101,05-10-1987,187,Hadleigh Parkes,http://www.foxsports.com.au/rugby/player?id=5466&name=hadleigh-parkes&team=50080,southernkings,Centre
80,01-08-1994,172,Sergeal Petersen,http://www.foxsports.com.au/rugby/player?id=8471&name=sergeal-petersen&team=50080,southernkings,Wing
85,27-03-1987,183,Marcello Sampson,http://www.foxsports.com.au/rugby/player?id=8472&name=marcello-sampson&team=50080,southernkings,Wing
83,07-12-1992,174,Siviwe Soyizwapi,http://www.foxsports.com.au/rugby/player?id=8473&name=siviwe-soyizwapi&team=50080,southernkings,Fullback
94,05-03-1984,186,Andries Strauss,http://www.foxsports.com.au/rugby/player?id=1032&name=andries-strauss&team=50080,southernkings,Centre
null,12-12-1991,null,Scott van Breda,http://www.foxsports.com.au/rugby/player?id=8495&name=scott-van-breda&team=50080,southernkings,Outside Back
93,08-04-1985,181,Elric van Vuuren,http://www.foxsports.com.au/rugby/player?id=8476&name=elric-van-vuuren&team=50080,southernkings,Fullback
88,16-03-1987,185,Shaun Venter,http://www.foxsports.com.au/rugby/player?id=8477&name=shaun-venter&team=50080,southernkings,Scrum Half,#b97b62
77,20-08-1983,169,Nicolas Vergallo,http://www.foxsports.com.au/rugby/player?id=1588&name=nicolas-vergallo&team=50080,southernkings,Scrum Half
86,17-03-1989,184,George Whitehead,http://www.foxsports.com.au/rugby/player?id=8478&name=george-whitehead&team=50080,southernkings,Fly Half
102,05-05-1990,193,Nigel Ah Wong,http://www.foxsports.com.au/rugby/player?id=8440&name=nigel-ah-wong&team=50005,reds,Flanker
114,21-06-1989,185,Albert Anae,http://www.foxsports.com.au/rugby/player?id=4688&name=albert-anae&team=50005,reds,Hooker,#bc806b
108,30-10-1993,190,Curtis Browning,http://www.foxsports.com.au/rugby/player?id=8488&name=curtis-browning&team=50005,reds,Back Row,#d6a492
106,20-07-1991,186,Jarrad Butler,http://www.foxsports.com.au/rugby/player?id=8161&name=jarrad-butler&team=50005,reds,Number 8,#985e43
112,27-06-1988,184,Ben Daley,http://www.foxsports.com.au/rugby/player?id=2182&name=ben-daley&team=50005,reds,Prop,#cc9587
110,26-01-1986,184,Kevin Davis,http://www.foxsports.com.au/rugby/player?id=8441&name=kevin-davis&team=50005,reds,Prop
112,12-10-1991,198,Blake Enever,http://www.foxsports.com.au/rugby/player?id=8158&name=blake-enever&team=50005,reds,Unknown
108,02-02-1987,187,Saia Faingaa,http://www.foxsports.com.au/rugby/player?id=1038&name=saia-fainga'a&team=50005,reds,Hooker,#c08369
96,08-06-1992,183,Liam Gill,http://www.foxsports.com.au/rugby/player?id=4687&name=liam-gill&team=50005,reds,Flanker,#c69686
104,15-09-1988,183,James Hanson,http://www.foxsports.com.au/rugby/player?id=3925&name=james-hanson&team=50005,reds,Hooker,#d49d8c
114,11-06-1983,187,Greg Holmes,http://www.foxsports.com.au/rugby/player?id=1196&name=greg-holmes&team=50005,reds,Prop,#cb9683
116,29-05-1985,200,James Horwill,http://www.foxsports.com.au/rugby/player?id=973&name=james-horwill&team=50005,reds,Lock,#e0ae9d
115,07-04-1989,196,David McDuling,http://www.foxsports.com.au/rugby/player?id=7889&name=david-mcduling&team=50005,reds,Lock,#dcada1
114,24-06-1982,198,Ed O'Donoghue,http://www.foxsports.com.au/rugby/player?id=1396&name=ed-o'donoghue&team=50005,reds,Lock,#dab1a2
119,01-11-1986,186,Jono Owen,http://www.foxsports.com.au/rugby/player?id=4738&name=jono-owen&team=50005,reds,Prop,#c1917f
108,28-08-1991,191,Ed Quirk,http://www.foxsports.com.au/rugby/player?id=4041&name=ed-quirk&team=50005,reds,Flanker
97,15-08-1986,180,Beau Robinson,http://www.foxsports.com.au/rugby/player?id=1471&name=beau-robinson&team=50005,reds,Flanker,#d4a699
117,09-07-1976,198,Radike Samo,http://www.foxsports.com.au/rugby/player?id=258&name=radike-samo&team=50005,reds,Lock
109,25-07-1990,192,Jake Schatz,http://www.foxsports.com.au/rugby/player?id=3995&name=jake-schatz&team=50005,reds,Flanker,#d49e89
115,19-04-1989,200,Rob Simmons,http://www.foxsports.com.au/rugby/player?id=2183&name=rob-simmons&team=50005,reds,Lock,#d5a08f
117,06-06-1989,186,James Slipper,http://www.foxsports.com.au/rugby/player?id=3986&name=james-slipper&team=50005,reds,Prop,#c48876
114,24-09-1979,200,Adam Wallace-Harrison,http://www.foxsports.com.au/rugby/player?id=1368&name=adam-wallace-harrison&team=50005,reds,Lock
92,05-04-1988,186,Quade Cooper,http://www.foxsports.com.au/rugby/player?id=1393&name=quade-cooper&team=50005,reds,Fly Half,#c48e76
90,18-05-1989,180,Rod Davies,http://www.foxsports.com.au/rugby/player?id=3503&name=rod-davies&team=50005,reds,Fullback,#c3907b
92,02-02-1987,182,Anthony Faingaa,http://www.foxsports.com.au/rugby/player?id=1383&name=anthony-fainga'a&team=50005,reds,Centre,#b97f67
92,17-11-1993,181,Chris Feauai-Sautia,http://www.foxsports.com.au/rugby/player?id=7890&name=chris-feauai-sautia&team=50005,reds,Wing,#c58f76
84,29-10-1992,184,Nick Frisby,http://www.foxsports.com.au/rugby/player?id=8075&name=nick-frisby&team=50005,reds,Scrum Half,#c79686
82,17-01-1988,174,Will Genia,http://www.foxsports.com.au/rugby/player?id=1462&name=will-genia&team=50005,reds,Scrum Half,#b67456
96,08-07-1988,186,Michael Harris,http://www.foxsports.com.au/rugby/player?id=4686&name=michael-harris&team=50005,reds,Centre,#d3a595
96,14-07-1985,182,Digby Ioane,http://www.foxsports.com.au/rugby/player?id=984&name=digby-ioane&team=50005,reds,Wing
92,27-06-1990,183,Jono Lance,http://www.foxsports.com.au/rugby/player?id=4926&name=jono-lance&team=50005,reds,Fullback,#de856d
84,30-12-1987,178,Ben Lucas,http://www.foxsports.com.au/rugby/player?id=3079&name=ben-lucas&team=50005,reds,Scrum Half,#d5aaa0
95,13-04-1990,189,Luke Morahan,http://www.foxsports.com.au/rugby/player?id=3571&name=luke-morahan&team=50005,reds,Wing,#dc886e
94,09-12-1993,185,Uj Seuteni,http://www.foxsports.com.au/rugby/player?id=8442&name=uj-seuteni&team=50005,reds,Fly Half
94,04-01-1991,186,Dom Shipperley,http://www.foxsports.com.au/rugby/player?id=4690&name=dom-shipperley&team=50005,reds,Wing
